X,Y,Z,u,v,w
60.437156677246094,71.45413208007812,23.991628646850586,-0.5349065338525931,0.3116606440000922,-0.9787999658546163
63.09953308105469,73.82482147216797,25.957374572753906,-0.6879492122058443,0.3934382635174458,-1.3897763779980608
60.19263458251953,74.15800476074219,25.622121810913086,-0.7762862335863472,0.54770742543338,-1.2505840972136433
62.49021530151367,76.04991912841797,24.568384170532227,-0.9293539504869271,0.6774042049540725,-1.6347976587445991
64.72769165039062,74.24820709228516,24.792720794677734,-0.6668907418387329,0.38762097713108545,-1.5316849462869762
63.54541015625,78.97358703613281,25.563859939575195,-1.0876866252671613,0.7956165424581059,-1.8758519896791448
65.52021789550781,78.29704284667969,25.318782806396484,-0.915276169110609,0.635470659590375,-1.8368147825455878
60.914878845214844,78.10929870605469,26.58871841430664,-1.1244048642503661,0.8157448207128439,-1.6781338417736897
67.37598419189453,77.63551330566406,26.288904190063477,-0.7750092550991573,0.43547961105753075,-1.759932349905558
59.108306884765625,73.60582733154297,28.98878288269043,-0.6362510354697475,0.5151373614884918,-1.0510772295438997
67.10585021972656,71.1829605102539,26.97955322265625,-0.3502593502121992,-0.12863909885006564,-1.2559513613179938
69.55574035644531,73.48014831542969,27.178253173828125,-0.4444836587888263,-0.0177052281775687,-1.5021367558186114
69.8270263671875,75.44683074951172,27.980270385742188,-0.5795990163460496,0.13178514837971278,-1.6086253900415066
66.61212158203125,69.97266387939453,26.889455795288086,-0.286751834650251,-0.20182294754042118,-1.083602788561688
65.4202880859375,68.08702087402344,25.192859649658203,-0.20371779424912528,-0.21179700398205625,-0.8356845642284441
67.17890167236328,67.66786193847656,26.19883918762207,-0.143957299861442,-0.35130055414571615,-0.8169542984623348
62.44355010986328,81.02134704589844,29.526914596557617,-1.2995675531496078,0.8591743671390901,-1.9238673592484474
65.65644073486328,66.39307403564453,27.78333282470703,-0.1088367812099173,-0.37223538501051223,-0.5173056784600298
57.647708892822266,77.0412368774414,27.672731399536133,-1.0123139179345215,0.7655923713409862,-1.2946835186433852
58.03337097167969,74.77227020263672,28.977054595947266,-0.7538736348245332,0.6584006736330181,-1.0969599339577556
63.06671142578125,70.34822845458984,29.130373001098633,-0.35256762300726685,-0.013923497753971503,-0.8764287768886057
71.07425689697266,74.86569213867188,28.01918601989746,-0.5195758375713158,0.071833842042345,-1.5428714475758483
64.09967041015625,67.82852172851562,28.49265480041504,-0.19047496214043047,-0.2433632260225025,-0.5871505144571039
64.36237335205078,69.76889038085938,30.334762573242188,-0.3012387154074296,-0.1720198654043088,-0.854512939968707
70.20545959472656,78.70513916015625,32.342376708984375,-0.6808349999609165,0.090990413776602,-1.736538153270864
60.15277862548828,80.75691986083984,29.503507614135742,-1.3031812432471597,0.8995504985890719,-1.7769746009391945
73.10575103759766,75.83802032470703,32.124881744384766,-0.5293102025827279,0.11006413895058387,-1.6840145817082224
65.6765365600586,80.868896484375,34.41809844970703,-0.7263146536778629,0.13862347262959673,-1.845382062667202
70.9068374633789,76.9461441040039,32.005653381347656,-0.6038770586305005,0.09965396408973248,-1.714898335365067
59.60870361328125,71.02759552001953,29.96832847595215,-0.35195739283867733,0.21551116790249836,-0.7555151341612216
58.445560455322266,81.97808837890625,30.634977340698242,-1.254230117082959,0.885688244928545,-1.6477561428389293
63.64886474609375,81.74037170410156,33.07478332519531,-1.0725888501161542,0.5491950058350881,-1.9693418526144342
64.79450988769531,66.86215209960938,33.13018035888672,-0.031467637946883065,-0.2762428197749287,-0.44607332161588786
72.52153015136719,72.6397933959961,30.04444122314453,-0.37949218003759516,-0.05330674220370213,-1.4625903189557121
58.47502136230469,80.87899780273438,32.11534881591797,-1.0337354938202068,0.7846516757937749,-1.6012638079226775
58.60915756225586,79.79936981201172,31.56011199951172,-1.0318879150265376,0.7889120654861728,-1.5703745303688876
68.37388610839844,69.57693481445312,32.05364990234375,-0.3800187130108151,-0.41822564149735086,-1.1685412650948663
71.10054779052734,70.16918182373047,32.09070587158203,-0.30274838128416237,-0.2828235074327097,-1.2602442864529806
67.96711730957031,80.4270248413086,32.90447998046875,-0.8025786529163239,0.15431562502219265,-1.817591960343961
67.68424987792969,67.48699951171875,32.68819808959961,-0.20904139776066016,-0.4196418526768184,-0.7937185265953524
61.1077995300293,82.51087951660156,34.039466857910156,-0.8666399793393043,0.45794032676928254,-1.7828753999640305
63.12470626831055,70.56181335449219,33.44712829589844,-0.17732891602748457,-0.04269416962069528,-0.8604321626554388
57.82206344604492,83.79928588867188,31.296112060546875,-1.1841875900775367,0.8211479730753481,-1.5399227649875122
59.717369079589844,73.02079010009766,32.544559478759766,-0.3855516807671874,0.3008255470314225,-0.9824828915061623
74.04381561279297,72.42112731933594,34.30194091796875,-0.30216244798118114,-0.02373400932917491,-1.4501129561689083
57.05278778076172,75.9590835571289,35.33771514892578,-0.27454807617252996,0.42589162954443793,-1.100150573810133
57.10797119140625,77.62348937988281,32.69989776611328,-0.7470815624884108,0.689716603641287,-1.2912447881287612
72.18141174316406,79.55441284179688,34.32659912109375,-0.5631417685826594,-0.04871446628393272,-1.6439569738749888
74.1299819946289,75.1784896850586,33.379676818847656,-0.4767081780084027,0.08732639505470985,-1.6702490442472815
66.02413177490234,69.43380737304688,35.901214599609375,0.009954688285759072,-0.15877400752989246,-0.8666469061707147
58.22844696044922,81.63800048828125,36.225013732910156,-0.40954004587162474,0.3523304154270548,-1.578399885044007
57.135807037353516,82.55220031738281,35.29457092285156,-0.5639643199128652,0.5053500590166067,-1.4243644740625
58.16219711303711,83.63969421386719,35.47412872314453,-0.5384132327055723,0.35418377667406986,-1.455898588310884
73.07540130615234,69.22992706298828,34.31837844848633,-0.16355444558293236,-0.21729532131717377,-1.0762216965295934
68.16763305664062,69.55023193359375,35.17726135253906,-0.11609195616747253,-0.2324076338265897,-1.0120520892965352
76.23640441894531,74.60311889648438,34.83050537109375,-0.3861506030023064,0.04728675914495284,-1.4732090246040173
