-8.743334607974875272e-01 6.130800886979415054e-01 -1.796645868949259039e+00
-7.046804794365981728e-01 3.864244786695607559e-01 -1.640507058216758907e+00
-8.098142764287595829e-01 4.849957330411456269e-01 -1.767276777965118839e+00
-9.774947895181798074e-01 7.214288993566739805e-01 -1.706004151610247987e+00
-9.142807418936058639e-01 6.538363726846654345e-01 -1.573350952987983220e+00
-8.771922137018516308e-01 6.283234276033411447e-01 -1.664718082047723868e+00
-7.826960520827845880e-01 5.089218161398676443e-01 -1.664187372600988368e+00
-9.072059543527793979e-01 6.316405752812741525e-01 -1.745070502919656263e+00
-6.597846225254946351e-01 4.365185156617599205e-01 -1.120478991358336174e+00
-5.734235130440100692e-01 3.368815457941565228e-01 -1.078753642697044768e+00
-6.470175795917907369e-01 4.086907918837425768e-01 -1.194145282438363154e+00
-9.030041174608716137e-01 6.253496715601301048e-01 -1.825802984948513341e+00
-9.675508751957840881e-01 6.917937713779167552e-01 -1.838086992531216879e+00
-7.391480020490488467e-01 4.652380756196663469e-01 -1.582865038839052829e+00
-7.749013891229323825e-01 5.007360808422873788e-01 -1.449377348038144220e+00
-7.688722722851889513e-01 5.239197324845932258e-01 -1.311025908605930823e+00
-7.117313948289272219e-01 4.370334819644838831e-01 -1.355340536190801970e+00
-5.938503148708982327e-01 3.292855176972935283e-01 -1.181710752173284362e+00
-1.048096096534212984e+00 7.740141083674885181e-01 -1.791130968023633585e+00
-5.451151876395787799e-01 2.347303920777719100e-01 -1.470549649451168506e+00
-5.996200024578339782e-01 3.009907888360530137e-01 -1.530575869039015657e+00
-6.212608260969703089e-01 4.102815193098550139e-01 -1.035284014933587571e+00
-5.208621268710693641e-01 3.088550074665548095e-01 -9.328039284495659444e-01
-6.897267147670382847e-01 3.977188129874633660e-01 -1.479992409057935276e+00
-1.060819253702719900e+00 7.692109174867809429e-01 -1.864284610498518902e+00
-1.112000001331236110e+00 8.045894589292714727e-01 -1.747733900743341451e+00
-1.000251357973410915e+00 7.335167883069146910e-01 -1.500113325906273332e+00
-4.674284129043340674e-01 1.101156683613524478e-01 -1.429807162466786963e+00
-4.511072632905139823e-01 9.659711683353577882e-02 -1.509663198231010028e+00
-6.052214279345919934e-01 2.606391156525305064e-01 -1.593998762379314371e+00
-4.727035088096314674e-01 9.145395736474171144e-02 -1.319409855863167280e+00
-1.124457833275689822e+00 8.151751036874301803e-01 -1.684092537063921924e+00
-1.148630787231623041e+00 8.125583217872218711e-01 -1.881712554955427663e+00
-9.726861332830882834e-01 6.430337869843114618e-01 -1.850482489067960756e+00
-7.124193280779613779e-01 4.221587836075642031e-01 -1.422321226734489130e+00
-4.602384520996608552e-01 2.247248327882402918e-01 -9.085247884506948424e-01
-5.511540047025110800e-01 1.926542735300600384e-01 -1.307706409725447827e+00
-6.691171795964525604e-01 3.305009309274424822e-01 -1.652691790495101287e+00
-7.434418073600195243e-01 4.005105011803706816e-01 -1.741093959798931223e+00
-5.485898235869821615e-01 3.749965968002797467e-01 -9.331340531483434120e-01
-8.655770698930378426e-01 4.688232824267544174e-01 -1.796809541583623826e+00
-8.108816379020139520e-01 5.569003526678528715e-01 -1.391399707475805769e+00
-8.640611799859697628e-01 6.295522780088163017e-01 -1.322262928386827241e+00
-5.179668888015550587e-01 8.095773134936479210e-02 -1.559295444960433485e+00
-7.138486893621553975e-01 4.956675570946131870e-01 -1.170566934151892724e+00
-7.654246493708822818e-01 5.417562293606223989e-01 -1.234834632190022319e+00
-3.969992205132171215e-01 -6.268605647343861165e-02 -1.301507645086822151e+00
-9.518027672319847587e-01 7.112363609019212163e-01 -1.357159287355784727e+00
