X,Y,Z,u,v,w
59.71174240112305,70.90538787841797,28.767074584960938,-0.38370071026334096,0.22286222290842517,-0.7689504430971574
70.02989196777344,78.63478088378906,31.888391494750977,-0.7003156486031191,0.12069352749812623,-1.7401385526934483
72.24141693115234,74.27355194091797,29.94652557373047,-0.4805497222371405,0.056684055296315705,-1.5664537034164283
64.26538848876953,68.61610412597656,29.610170364379883,-0.23209054769656579,-0.2337638221597942,-0.6786072146297926
66.4414291381836,66.65846252441406,29.2011775970459,-0.1179874795061106,-0.43525577331959653,-0.518221721624414
60.90167236328125,81.79505157470703,31.061534881591797,-1.2719774357885179,0.8484127218623101,-1.853658155389848
57.602073669433594,77.73745727539062,29.764190673828125,-0.9906832597400532,0.7786471476441648,-1.3403128590472235
63.73379135131836,81.41895294189453,31.338537216186523,-1.2503024441783672,0.7602034181295139,-2.007857436757938
64.05180358886719,70.53474426269531,29.30306053161621,-0.3665594923800392,-0.06754589887224682,-0.96227490048582
64.59626007080078,66.9432144165039,29.608057022094727,-0.12475687006177655,-0.3364201866760652,-0.42829761464724925
72.31783294677734,72.25457000732422,30.28981590270996,-0.36127348660148445,-0.08909140649021907,-1.447974660866688
72.71472930908203,72.7840805053711,30.54288101196289,-0.3919660573274795,-0.019297065706290084,-1.5003719199119487
63.659732818603516,70.51512908935547,30.60645866394043,-0.33343397143292786,-0.06855975865377673,-0.9111613180198717
64.37260437011719,69.774658203125,31.078201293945312,-0.28448236634245266,-0.17925227791647558,-0.8485967973361994
70.81326293945312,76.81352233886719,31.700641632080078,-0.6081891706582476,0.10851158178620324,-1.7103595289851583
59.555694580078125,81.48130798339844,30.61026954650879,-1.2639945576799572,0.8767253884138668,-1.7408518335570804
58.99264907836914,81.04621124267578,31.136629104614258,-1.1669004996932208,0.8397209636658047,-1.6652661070980486
58.686161041259766,79.76915740966797,31.142135620117188,-1.071302353362423,0.8067870904672461,-1.5777228045917226
60.29864501953125,81.8958740234375,31.04027557373047,-1.264417788948694,0.8540438220995767,-1.8065719688312036
70.10977935791016,70.20100402832031,31.278547286987305,-0.34093454707788073,-0.35284494994972704,-1.2698885104925246
64.88529205322266,80.53138732910156,30.86634063720703,-1.1262890803593413,0.6328643179255309,-1.9464011566073864
68.07440948486328,69.35258483886719,30.824745178222656,-0.36961884846873305,-0.45328906888629206,-1.1188554901734058
68.31597900390625,70.00521087646484,30.613433837890625,-0.37425955367311964,-0.39922957938824055,-1.1977968658962155
60.27009201049805,70.79035186767578,30.139223098754883,-0.33320279839557077,0.16268355584749372,-0.7553217652648492
66.03837585449219,66.5875015258789,30.243276596069336,-0.11755034285154803,-0.4251594644858159,-0.46572744107016817
58.29078674316406,74.26786804199219,29.96139144897461,-0.6624511449206296,0.5800895754316002,-1.0547969898573335
72.9329833984375,75.25141143798828,31.4066104888916,-0.514611190536457,0.11538831848485387,-1.6626468743857856
72.59214782714844,75.90550994873047,31.718055725097656,-0.5430738188769835,0.11129248659035085,-1.6828163394729039
57.959930419921875,82.3353271484375,30.14596939086914,-1.3007601346732949,0.9104536708368514,-1.6153275386256993
58.157108306884766,82.87135314941406,30.082561492919922,-1.3378140629737556,0.9170841386878905,-1.641689407814141
70.92689514160156,71.02925872802734,30.798891067504883,-0.33108346448063014,-0.25354612314228575,-1.355899545584915
68.78278350830078,79.70052337646484,32.35203552246094,-0.7717194748766245,0.14715765175731121,-1.7870661473504974
58.81965637207031,83.44096374511719,31.358633041381836,-1.2161911622691104,0.8234138465171199,-1.649565142903878
72.97557830810547,73.614013671875,30.971885681152344,-0.4383626651106519,0.06052073984420758,-1.5914452443181482
66.5741195678711,80.07206726074219,31.604782104492188,-0.9488852007136834,0.3941753249133768,-1.880129362863233
64.16981506347656,67.75004577636719,30.514413833618164,-0.1567006363442422,-0.2875546740450332,-0.5040577153281269
59.21529006958008,73.62123107910156,30.707971572875977,-0.5609922638913192,0.44883093757614745,-1.039585051486121
59.58718490600586,71.48218536376953,30.73192596435547,-0.3610700703855488,0.24000367923756727,-0.802407500302742
57.41149139404297,75.94734191894531,31.244909286499023,-0.746732435299071,0.6465439681676131,-1.1560869922477721
67.5686264038086,67.362548828125,30.40207290649414,-0.21044079481053235,-0.49417557644545695,-0.7316956998658775
67.91636657714844,80.43938446044922,32.57695770263672,-0.8315542713154064,0.18981484230647538,-1.8262275781883872
60.80661392211914,82.14625549316406,32.23711395263672,-1.1457813610178829,0.7418263765422992,-1.823053249697825
57.364036560058594,82.04814147949219,31.74759864807129,-1.09285114262862,0.8309271233178563,-1.5182978062305423
65.03633880615234,66.78170776367188,31.86764144897461,-0.08408791116539638,-0.3450063261873453,-0.42340082078901986
61.8221435546875,70.42826080322266,31.019071578979492,-0.2865927783196631,0.03519931338848892,-0.7762481451095162
71.9669418334961,70.72086334228516,32.565818786621094,-0.2952218557395954,-0.18506835952079825,-1.3208857431846681
58.365028381347656,80.9466552734375,32.61863708496094,-0.9716498319412451,0.7530613516481708,-1.589230591010594
70.74771118164062,70.04009246826172,32.39252853393555,-0.30551506589862615,-0.2990697836149252,-1.2422580849109757
57.30141830444336,83.27830505371094,32.15657424926758,-1.0550739876547786,0.777823860066519,-1.4805579918828862
59.503929138183594,72.99423217773438,31.31923484802246,-0.46756476122796065,0.35615579460324653,-0.9779884660690605
59.894161224365234,72.40396118164062,31.9987735748291,-0.37374667795223343,0.2664517349874771,-0.9226974904466836
64.47079467773438,67.56584930419922,31.9739933013916,-0.11345218355909764,-0.2963409149671534,-0.4971495989543513
64.2200698852539,70.11650848388672,32.31683349609375,-0.2503050334621682,-0.14120083336900535,-0.8792339046855489
57.076995849609375,77.07811737060547,32.68699264526367,-0.7099269723975021,0.6581692893907842,-1.2382525081539235
73.27307891845703,71.94396209716797,33.26993179321289,-0.3193838975373284,-0.03978090844604054,-1.457066534463948
57.885581970214844,83.95681762695312,32.79574966430664,-0.9733101831257396,0.6818262275273241,-1.4861484020650444
59.590877532958984,83.44392395019531,33.00733947753906,-0.9969392327368598,0.6343182847400968,-1.6606010959420772
68.05587768554688,68.45143127441406,31.91427230834961,-0.34235197435932924,-0.48282796284939167,-1.015206937026285
58.932212829589844,73.94889831542969,33.020721435546875,-0.4227622957680927,0.3764879127668621,-1.0378744072662904
65.34833526611328,80.78480529785156,33.76123046875,-0.8379664693940808,0.2713240398948855,-1.8827408753841226
63.55213165283203,70.578857421875,32.894683837890625,-0.22634816663705792,-0.06748348681921357,-0.8932212365953021
68.50348663330078,69.55641174316406,32.78668212890625,-0.33297079535856006,-0.3761711038611466,-1.1390360696713913
70.53684997558594,78.67444610595703,32.63497543334961,-0.6584291643711083,0.06750472788200312,-1.7273869262656731
69.4889144897461,79.76699829101562,34.310611724853516,-0.6020714583308102,-0.029764236482357376,-1.7268310361935058
61.02668762207031,82.30901336669922,33.60747528076172,-0.9395272060679076,0.5401281096833159,-1.7957073641078232
73.744140625,74.10456848144531,32.83930206298828,-0.43896222502334165,0.09751779346864708,-1.67487270402356
74.03191375732422,75.82210540771484,33.38683319091797,-0.5058794558932153,0.08276941436594853,-1.682303266608912
71.49383544921875,77.19557189941406,32.4842529296875,-0.5900987041265774,0.08101128556671,-1.7130319216375938
73.23870849609375,76.69882202148438,32.849403381347656,-0.5477026723940474,0.0820420798556043,-1.686543513292719
58.30055236816406,80.42931365966797,34.096744537353516,-0.7417271827514635,0.6287021233018351,-1.5688459031738695
57.347557067871094,78.49960327148438,33.464080810546875,-0.7172206758791102,0.6881198455478241,-1.3857524071088676
67.07129669189453,67.08512878417969,31.68832778930664,-0.1903487528298558,-0.448724771975229,-0.6726694091904264
64.50284576416016,68.58746337890625,32.517486572265625,-0.15806857838455496,-0.24195128888510453,-0.6726427885638699
63.934486389160156,81.83470153808594,34.11124801635742,-0.8734317503459619,0.3138598097591512,-1.9063455464194554
60.78529357910156,71.98387145996094,32.9080924987793,-0.27983070545951944,0.16917767415058194,-0.9134903879453908
61.8567008972168,71.12918090820312,32.901954650878906,-0.2308872086661543,0.0603352395604162,-0.863257788499638
72.16608428955078,78.63448333740234,33.569976806640625,-0.5855514972565331,0.01068488997596262,-1.6805871386836095
73.72681427001953,72.6737289428711,33.519081115722656,-0.34566853558556043,0.011992867251862549,-1.5252002152428048
59.75244903564453,72.88350677490234,32.8809928894043,-0.34700299732869744,0.2771551817838187,-0.9649719675696993
67.65697479248047,67.59613037109375,32.44956970214844,-0.23259660425926598,-0.43808127748826564,-0.8164797360674925
63.01707458496094,70.83834075927734,34.159420013427734,-0.13379279170406755,-0.02075483965190017,-0.886102177494756
56.8485221862793,76.6463394165039,34.78399658203125,-0.40549618294311457,0.5144921367940967,-1.1651145061853079
68.40937805175781,80.95057678222656,36.076786041259766,-0.42963274016623354,-0.19249634062018828,-1.6766902987339307
74.38240814208984,74.81895446777344,33.58854675292969,-0.45311020973191296,0.07939959919636408,-1.6450485375014843
74.57774353027344,76.24884796142578,34.23749542236328,-0.5123634926627525,0.05722180545752309,-1.6951735806424608
70.97222900390625,78.94561004638672,33.39814758300781,-0.6203106917971755,0.015315102885345766,-1.7100248352052212
64.87464904785156,69.26537322998047,33.216304779052734,-0.17056155342067397,-0.21037984476431149,-0.8050078937379226
66.00362396240234,81.3240966796875,36.32656478881836,-0.40370488043143493,-0.19107266684432034,-1.738771966832644
66.0183334350586,67.00180053710938,33.43010711669922,-0.06747015456771388,-0.30451998340810604,-0.5736396823484711
58.11697769165039,74.79663848876953,33.98963165283203,-0.38828179342845653,0.4092271673560006,-1.0697241916492786
57.60235595703125,75.45805358886719,33.414344787597656,-0.5098451167258486,0.49968662061220215,-1.1097906860936355
58.198612213134766,81.44256591796875,35.360816955566406,-0.5626414981097188,0.47544708718169915,-1.5727094822240062
57.06086349487305,83.01036834716797,34.138938903808594,-0.7605529869584481,0.6210154141741029,-1.4223768777758856
67.22647094726562,81.03931427001953,35.51873779296875,-0.5225555142136622,-0.1141196103157256,-1.7465846865543355
69.8276596069336,80.10481262207031,35.787811279296875,-0.44778136019657916,-0.13769427239150644,-1.656646283055455
71.46127319335938,69.96185302734375,33.189369201660156,-0.2576565008625229,-0.24646248644686608,-1.2141846872397934
65.09729766845703,67.55592346191406,33.66614532470703,-0.053415662370377814,-0.2530532166236128,-0.580180709715286
64.22176361083984,82.20398712158203,35.99229431152344,-0.49202197202431397,-0.12114965359139518,-1.7937638315564826
74.30989837646484,78.02143096923828,34.616695404052734,-0.5268357107247397,0.021737334654766016,-1.6482126800404622
74.30760955810547,73.48339080810547,33.96236801147461,-0.3690815521225512,0.03830189307915077,-1.5571941328067957
73.68488311767578,71.32539367675781,34.2707405090332,-0.25334779763173676,-0.09161218480444688,-1.3317979470486563
74.9332046508789,71.71829223632812,35.817047119140625,-0.21048640643475464,-0.0885440159031603,-1.289677764327788
72.44261932373047,79.46422576904297,34.58312225341797,-0.5409333729166883,-0.04992177981754509,-1.6335568854649658
59.6075325012207,83.34640502929688,34.581443786621094,-0.7283512037064108,0.4083727018147698,-1.6204148041483748
57.24778747558594,82.17208099365234,33.88395690917969,-0.8021193115626459,0.6762437612064005,-1.4763614168880892
57.94680404663086,83.9287338256836,34.21027374267578,-0.7518175812116129,0.5198122444297795,-1.450692649459672
67.4195556640625,68.00618743896484,33.882537841796875,-0.14443942448472885,-0.32191986441255693,-0.8168390196626767
68.21206665039062,69.2759780883789,34.02366638183594,-0.2111295312349299,-0.30188087594457613,-1.027246677442104
69.29409790039062,69.50048065185547,34.49341583251953,-0.18668947043593004,-0.2704356631227398,-1.0785652594013833
73.20500183105469,69.56893157958984,33.98720169067383,-0.18713822474816305,-0.19996408002954524,-1.1230145851714965
71.55399322509766,79.5436782836914,34.681304931640625,-0.5408893705342244,-0.06407257983102,-1.6591850774834924
70.86036682128906,69.49541473388672,34.03761672973633,-0.2097947000323317,-0.26477608792290397,-1.1281252852685917
61.29889678955078,72.01265716552734,34.83380889892578,-0.10952880964810818,0.10478428443595789,-0.9286027316494874
57.847572326660156,80.72767639160156,35.91617202758789,-0.44269815517193734,0.4508959782077113,-1.5506093401547005
65.14879608154297,69.41742706298828,33.936676025390625,-0.1356377712376977,-0.1929833696971741,-0.8414645733714714
68.6412582397461,69.48651123046875,34.25391387939453,-0.20302219673335353,-0.28353698835763197,-1.0627407452622073
57.032230377197266,75.9276351928711,35.872676849365234,-0.18287103192508175,0.384096359941708,-1.0840163786649164
57.42074203491211,82.73621368408203,35.700592041015625,-0.4930355360507849,0.4234077474033029,-1.4350737709952668
60.69945526123047,82.5313720703125,35.07686233520508,-0.6623985854312828,0.2995999599391794,-1.7264201132994152
75.70588684082031,74.55884552001953,34.34947204589844,-0.4075786392214258,0.0530972264289602,-1.5232518157073507
65.34957122802734,68.49042510986328,34.226165771484375,-0.07362193277718143,-0.21894476705877253,-0.7296054729279504
72.64859771728516,68.9886703491211,35.03126525878906,-0.1298421441130796,-0.23188501965577046,-1.0370105876107694
75.1224594116211,79.47886657714844,36.594757080078125,-0.3843719824310004,0.002880903575842808,-1.4296874010519183
74.16797637939453,80.91354370117188,37.30418014526367,-0.3250864092757209,-0.0683711462467329,-1.3547460606380461
67.66388702392578,69.06024169921875,34.65719223022461,-0.13347603711802564,-0.26110143813726694,-0.9452944264577035
58.514095306396484,83.41455841064453,35.649757385253906,-0.5139949344528797,0.3179425457604452,-1.5005191993110607
57.63311767578125,83.25023651123047,35.811607360839844,-0.4727971771187821,0.36508260640172807,-1.4224051443582866
59.46650314331055,73.28196716308594,37.95950698852539,0.27320991041078774,0.10447236392892734,-0.9078185836969546
56.757869720458984,77.98994445800781,35.38728713989258,-0.3876537660295969,0.5430952883530793,-1.280169590903423
62.240089416503906,82.32160949707031,35.56527328491211,-0.5814167351164897,0.10817779205789435,-1.7866309884507139
64.89546966552734,69.87908935546875,34.52401351928711,-0.10126471389880476,-0.14496803521763013,-0.877389478057804
75.87373352050781,76.82389068603516,35.61449432373047,-0.4587642456700816,0.05179463055826261,-1.6137308124875247
60.214256286621094,82.44674682617188,36.35637283325195,-0.411223483510617,0.1369491742717841,-1.6853740036540827
66.28226470947266,68.09998321533203,34.66896438598633,-0.04933581498509021,-0.237118146014069,-0.7373513054540091
59.57051086425781,73.19576263427734,34.16515350341797,-0.24697660959852968,0.25515148005570865,-0.9785547556012517
63.08333969116211,82.49512481689453,36.69230270385742,-0.35011020559295264,-0.18075957146204757,-1.7473902390230052
57.876922607421875,74.85752868652344,38.28074645996094,0.2951711065495413,0.14421270345371084,-0.9613934840062122
56.517311096191406,77.32884979248047,36.25260543823242,-0.1846605397092051,0.4333923624574467,-1.1691221555990587
61.95480728149414,71.5104751586914,35.653743743896484,-0.0025071415540803277,0.04524393323511333,-0.8940755799112736
74.47048950195312,69.46487426757812,36.40329360961914,-0.11471008116930986,-0.21630322531461132,-1.042351107440652
72.53304290771484,80.99761962890625,36.462806701660156,-0.39277245852483195,-0.1461114175149163,-1.4861975230936757
66.06840515136719,69.40643310546875,35.44685745239258,-0.03262691294271053,-0.174733120456672,-0.8754238930475395
76.07600402832031,73.17453002929688,35.98686981201172,-0.26120680557421294,-0.011661340825980915,-1.3600367608035882
