,x,y,z,r,mu,Ux,Uy,Uz,Umag,F11,F12,F13,F21,F22,F23,F31,F32,F33,R11,R12,R13,R21,R22,R23,R31,R32,R33,U11,U12,U13,U21,U22,U23,U31,U32,U33,C11,C12,C13,C21,C22,C23,C31,C32,C33,w1,w2,w3,v11,v12,v13,v21,v22,v23,v31,v32,v33,stretch
10,0.0,0.0,21.000000000000014,1.0000000000000142,324999999999999.9,-0.000502360297455887,-0.00047972901169105354,-0.20102743324918848,0.2010286333449791,0.9959875092446207,-0.00047701753391810693,0.0007702107273801821,-0.0008928846891935024,0.9965617907031343,-6.360893311034343e-05,1.0360998963103918e-05,0.00026265477615239975,1.009176109064693,0.9999999064551777,0.0002086911078301723,0.0003788636392783942,-0.00020862954155947966,0.9999999650280921,-0.0001625346994828785,-0.0003788975455753657,0.00016245564213123766,0.9999999150224027,0.9959875984315123,-0.0006850292380750633,0.00038784957525551597,-0.0006850292380750633,0.9965616989718995,0.00010049815806580965,0.0003878495752555125,0.00010049815806581139,1.0091763254508295,0.9919919159217219,-0.0013649155488613316,0.0007776331320189538,-0.0013649155488613316,0.9931356992226968,0.00020130728871780478,0.0007776331320189538,0.00020130728871780478,1.018437016377614,1.0091882339376788,0.997015985753902,0.995521403162663,-0.8336326694884044,-0.5516223093653977,0.027738063595398932,-0.5515554575377029,0.8340696122827749,0.01069855723156831,0.029037038795444687,0.00638041353294346,0.999557972656484,1.0091764049845864
11,0.0,0.0,21.100000000000016,1.1000000000000156,324999999999999.8,-0.00039772924897373425,-0.0005347288786662291,-0.19978520298458546,0.19978631448405365,0.9948685000757893,-0.0003992263634319076,0.0008935486012633845,-0.000698395482514012,0.9954385264267113,2.1336601259023256e-05,-5.6445944254764676e-05,0.0002859415407408841,1.011312006065386,0.9999998766179873,0.00015027996283856204,0.0004734764435184724,-0.00015021760630795633,0.999999980040656,-0.00013173214102180433,-0.00047349623076934494,0.000131661000270792,0.9999998792333428,0.9948685089651506,-0.0005488940990829305,0.0004146928628786621,-0.0005488940990829305,0.995438484210037,0.00015462123358812342,0.0004146928628786621,0.00015462123358812342,1.0113123041961132,0.9897638233854453,-0.001092403643595303,0.0008318639941792504,-0.001092403643595303,0.9908981010388364,0.00031005865994169514,0.0008318639941792504,0.00031005865994169514,1.0227527724963486,1.011324004026175,0.9957715237484493,0.9945237695966781,-0.8552413635045112,-0.5175826553999355,0.0258921799023613,-0.517631518583156,0.8555872374955603,0.005300000378427788,0.02489620694488643,0.008869828852070027,0.9996506914997322,1.0113124010395347
12,0.0,0.0,21.200000000000017,1.200000000000017,324999999999999.75,-0.0002649405499047187,-0.0005910063757879622,-0.19829843206734182,0.1982994897683738,0.9937494909069579,-0.00032143519294570815,0.0010168864751465873,-0.0005039062758345208,0.9943152621502883,0.00010628213562839054,-0.00012325288747263414,0.0003092283053293683,1.0134479030660788,0.9999998344861639,9.172987821698397e-05,0.0005679905592357246,-9.167254275443959e-05,0.999999990700642,-0.00010096960538652673,-0.0005679998158833327,0.00010091751953546224,0.9999998335959177,0.9937494426296544,-0.00041276218974495293,0.0004412383413354322,-0.0004127621897448974,0.9943152546251366,0.0002086500620685893,0.0004412383413354287,0.00020865006206858758,1.013448301274863,0.987538319790647,-0.0008205058733864744,0.0008855664803959593,-0.0008205058733864744,0.9886630394877247,0.00041873786405361845,0.0008855664803959593,0.00041873786405361845,1.0270776975830278,1.0134602566089166,0.9945327336305234,0.9935200082902134,-0.022160735824053788,-0.010417360294772977,-0.999700145239674,0.884662126276444,0.46559050365434007,-0.02446232284430384,-0.46570572695612394,0.884938959200821,0.001101984045112062,1.0134484188073056
13,0.0,0.0,21.30000000000002,1.3000000000000185,324999999999999.7,-0.00010399420024884197,-0.0006485615030562541,-0.19656712049745784,0.19656821794857643,0.9926304817381262,-0.0002436440224595088,0.0011402243490297895,-0.00030941706915503037,0.9931919978738654,0.00019122766999775707,-0.0001900598306905023,0.0003325150699178534,1.0155838000667716,0.9999997800631892,3.3040412397322694e-05,0.000662406147954632,-3.299388750976906e-05,0.9999999969883816,-7.02470000495739e-05,-0.0006624084669494788,7.022512924589192e-05,0.9999997781417027,0.9926303995282569,-0.0002766334947245097,0.0004674864808472158,-0.0002766334947245097,0.9931920101835654,0.0002625848465244718,0.0004674864808472193,0.0002625848465244718,1.0155843166095277,0.9853154051373264,-0.0005492222382348482,0.0009387405906690817,-0.0005492222382348482,0.9864305145693615,0.0005273449010535744,0.0009387405906690817,0.0005273449010535744,1.0314117916376522,1.015596779784354,0.9933051940577443,0.9925047524792499,-0.020211630631025,-0.011467322733326278,-0.9997299587871541,0.9243400205123942,0.380872598834432,-0.02305623421663374,-0.38103414081457665,0.9245564147019448,-0.0029016490454343677,1.0155844581508975
14,0.0,0.0,21.40000000000002,1.40000000000002,324999999999999.6,8.510979999389742e-05,-0.0007073942604711053,-0.19459126827493325,0.1945925726721471,0.9915114725692948,-0.0001658528519733093,0.001263562222912992,-0.00011492786247553917,0.9920687335974425,0.00027617320436712414,-0.0002568667739083711,0.000355801834506337,1.0177196970674647,0.9999997133522958,-2.578887827989207e-05,0.0007567233708824263,2.5818824831269627e-05,0.9999999988840302,-3.956423265189836e-05,-0.0007567223497207468,3.9583759019130686e-05,0.9999997129021648,0.9915113797643339,-0.00014050799877884934,0.000493437750661449,-0.00014050799877884934,0.9920687508514572,0.0003164257894441606,0.0004934377506614455,0.00031642578944416147,1.017720350122827,0.9830950794254847,-0.0002785527381404227,0.000991386324998617,-0.0002785527381404227,0.9842005262837473,0.0006358797709415621,0.000991386324998617,0.0006358797709415621,1.035755054660222,1.017733471922194,0.9921007316025252,0.991466277213898,0.018747423286184117,0.01222348647896923,0.9997495288813232,-0.9711389886278688,-0.23757776242718215,0.021115671122025458,-0.23777636317970777,0.971291610783493,-0.007416733421084956,1.0177205189344578
15,0.0,0.0,21.50000000000002,1.5000000000000213,324999999999999.6,0.00030237145082349893,-0.0007675046480325124,-0.1923708753997682,0.1923726440894135,0.9903924634004632,-8.806168148710998e-05,0.0013869000967961945,7.956134420395139e-05,0.9909454693210193,0.0003611187387364908,-0.00032367371712624035,0.000379088599094822,1.0198555940681575,0.9999996343564619,-8.475843957975182e-05,0.0008509423889093877,8.476606170263606e-05,0.9999999963675633,-8.92121099851207e-06,-0.0008509416296704729,8.993338771668541e-06,0.9999996379086656,0.9903923834414005,-4.385686761806257e-06,0.0005190926190535225,-4.385686761802787e-06,0.9909454765947153,0.00037017309279286455,0.000519092619053519,0.0003701730927928628,1.0198564017377492,0.9808773426551204,-8.49737310319926e-06,0.0010435036833845645,-8.49737310319926e-06,0.981973074630881,0.0007443424737175832,0.0010435036833845645,0.0007443424737175832,1.0401074866507365,1.0198702781433713,0.9909409557851052,0.9903830278453906,0.017603482453568946,0.012792075212377014,0.9997632120743729,-0.999649622283485,-0.01954366866192265,0.017851545695507526,-0.019767399272364917,0.9997271666944905,-0.012443556525911873,1.0198566010232697
16,0.0,0.0,21.600000000000023,1.6000000000000227,324999999999999.5,0.0005477907522399632,-0.0008288926657404794,-0.1899059418719626,0.1899085408717491,0.9892734542316316,-1.0270511000910526e-05,0.0015102379706793969,0.0002740505508834423,0.9898222050445964,0.0004460642731058578,-0.0003904806603441094,0.00040237536368330695,1.0219914910688503,0.999999543078412,-0.00014386871938429358,0.0009450633626105105,0.00014384829257732545,0.9999999894187765,2.168215694031434e-05,-0.0009450664719947363,-2.1546201281945863e-05,0.999999553192463,0.9892734106631176,0.00013173345637734757,0.0005444515533301105,0.0001317334563773198,0.9898221873790111,0.000423826958008217,0.0005444515533301088,0.00042382695800821484,1.02199247137756,0.9786621948262346,0.00026094385687682327,0.001095092665826925,0.00026094385687682327,0.9797481596107638,0.0008527330093816371,0.001095092665826925,0.0008527330093816371,1.044469087609196,1.0220071661920545,0.9898433857055855,0.9892375175220485,0.016682211533709673,0.013233765580915076,0.9997732599279168,0.9775128864292081,-0.21044150151642685,-0.013525209955857076,-0.21021479653718933,-0.977516875500404,0.016446806035096486,1.021992704283742
17,0.0,0.0,21.700000000000024,1.7000000000000242,324999999999999.56,0.0005557898616273169,-0.0008561726110691771,-0.18762480883870572,0.18762758546032376,0.9890928637044707,-7.67576114846851e-06,0.0016103460028355976,0.0002835152762071862,0.9895643844237443,0.0004879855473056728,-0.0005642706221643736,0.0004155119652990963,1.0223896999650663,0.9999994047134105,-0.0001474226466702533,0.0010811287563354272,0.00014738382427204044,0.99999998849141,3.598871736673528e-05,-0.0010811340494450723,-3.58293550524638e-05,0.9999994149325413,0.9890929267485014,0.00013772080262688946,0.0005050766489602034,0.0001377208026268617,0.9895643592793084,0.0004511165766575855,0.0005050766489602052,0.0004511165766575855,1.0223908603514675,0.9783050918133576,0.0002727301180040658,0.001016015618763203,0.0002727301180040658,0.9792378436290545,0.0009076959106299761,0.001016015618763203,0.0009076959106299761,1.0452835299388015,1.0224047727906762,0.9895919024646475,0.9890514711239539,0.015215917500399322,0.013797541027576209,0.9997890296038527,0.9681677724296759,-0.25004767158066094,-0.011283898512894462,-0.24983922887175272,-0.9681352125600177,0.017163039303615134,1.0223910846338604
18,0.0,0.0,21.800000000000026,1.8000000000000256,324999999999999.6,0.0004946757004906351,-0.0008566914790286049,-0.18542196262816668,0.18542460152099596,0.9891351495200351,-2.2940314673746567e-05,0.001704936900169126,0.0002490363095707551,0.9895121084374756,0.0005196884719019561,-0.0007634692692569151,0.00042623788249221504,1.0223752043898175,0.999999237541312,-0.00013776648244309686,0.0012271663255321221,0.00013770960556999667,0.9999999894400435,4.643251298492787e-05,-0.001227172709417277,-4.6263484990977446e-05,0.9999992459531315,0.9891353665486907,0.00011280195747978561,0.0004503762167075414,0.00011280195747981336,0.9895120814294278,0.0004721549433309895,0.00045037621670754313,0.0004721549433309878,1.0223765498425892,0.9783889889204309,0.00022340795265131684,0.0009059903867682993,0.00022340795265131684,0.979134394949369,0.0009499739660050271,0.0009059903867682993,0.0009499739660050271,1.0452542354370626,1.0223894741883286,0.9895332720150248,0.9891012516173532,0.01358968337373766,0.01440489200744544,0.9998038905665726,0.966994986978913,-0.25461915628829496,-0.009475252434059458,-0.25443273308180175,-0.9669341158203436,0.017389652074018942,1.0223767580677208
19,0.0,0.0,21.900000000000027,1.900000000000027,324999999999999.6,0.000423893815661014,-0.0008367693179592235,-0.18321913976968762,0.18322154089190157,0.9891774353355998,-3.820486819902476e-05,0.0017995277975026544,0.00021455734293432383,0.9894598324512072,0.0005513913964982401,-0.0009626679163494555,0.0004369637996853305,1.0223607088145688,0.9999990489537328,-0.00012811542973362178,0.001373199936602073,0.00012803744442485554,0.9999999901856131,5.687869528601475e-05,-0.001373207210163421,-5.670282018153559e-05,0.9999990555429279,0.9891778439959902,8.788303460338653e-05,0.0003956835880818514,8.788303460333102e-05,0.9894598028578182,0.0004931901083769052,0.0003956835880818514,0.000493190108376907,1.022362245712648,0.9784729713414851,0.00017408382801796312,0.0007959767433096724,0.00017408382801796312,0.9790309524313452,0.0009922455080444634,0.0007959767433096724,0.0009922455080444634,1.0452249612605937,1.022374383441327,0.9894746743726694,0.9891508347524599,0.011956972256406273,0.015013105738510581,0.9998158017707783,0.9649463529435556,-0.2623371202549724,-0.007600741888743707,-0.26217468748024164,-0.9648594933939557,0.017623599297447404,1.0223624412411645
20,0.0,0.0,22.00000000000003,2.0000000000000284,324999999999999.7,0.0003434442071384531,-0.0007964061278610355,-0.18101634026326843,0.18101841801029886,0.9892197211511642,-5.346942172430282e-05,0.0018941186948361831,0.0001800783762978927,0.9894075564649387,0.0005830943210945235,-0.0011618665634419959,0.00044768971687844834,1.02234621323932,0.9999988389525569,-0.00011846949016214303,0.0015192295805385777,0.00011836734092118828,0.9999999907281061,6.732726494733583e-05,-0.0015192375426791886,-6.714735961126463e-05,0.9999988437035919,0.9892203590868376,6.296403487693336e-05,0.00034099876622966773,6.296403487687785e-05,0.9894075235645692,0.0005142220715841901,0.00034099876622966773,0.0005142220715841899,1.0223479479633621,0.9785570390765199,0.000124757744104005,0.0006859746883873207,0.000124757744104005,0.9789275160749826,0.0010345105367482897,0.0006859746883873207,0.0010345105367482897,1.0451957074093945,1.0223595016088138,0.989416161202061,0.9892001678038944,0.010317787625253705,0.015622175784782274,0.9998247300813625,0.9606017784401448,-0.2778726039379829,-0.005571286956899972,-0.2777368656048946,-0.9604908972002779,0.017873720356276032,1.0223481341546012
21,0.0,0.0,22.10000000000003,2.10000000000003,324999999999999.7,0.0002533268749229519,-0.000735601908734039,-0.17881356410890917,0.17881525660302217,0.9892620069667286,-6.873397524958101e-05,0.0019887095921697117,0.00014559940966146144,0.9893552804786699,0.0006147972456908075,-0.0013610652105345376,0.0004584156340715639,1.0223317176640712,0.9999986075396705,-0.00010882866534844826,0.0016652552483368437,0.00010869929514234489,0.9999999910675054,7.777822264388263e-05,-0.0016652636979621596,-7.759710226896e-05,0.999998610436788,0.989262911817667,3.8044959178973325e-05,0.0002863217542964907,3.804495917902884e-05,0.9893552435497606,0.0005352508327395863,0.000286321754296492,0.0005352508327395897,1.022333656596448,0.9786411921255352,7.542970090944203e-05,0.0005759842220012428,7.542970090944203e-05,0.9788240858802806,0.001076769052116502,0.0005759842220012428,0.001076769052116502,1.0451664738834654,1.0223448297518731,0.9893579881193009,0.9892489940927031,0.008672133625070308,0.016232095533115432,0.999830642245472,0.9460805356030829,-0.32391809823316203,-0.002947166434895008,-0.32381540150389454,-0.9459458677492382,0.018165930667386934,1.0223338368084396
22,0.0,0.0,22.20000000000003,2.2000000000000313,324999999999999.75,0.00017437018180952016,-0.0006456783337925698,-0.1766062236939251,0.17660749008153573,0.9893032146402003,-8.679504854652387e-05,0.0019924355621029656,0.00010350888741065687,0.9893205127762856,0.00064482693131233,-0.0014858495885293724,0.0004226132265180675,1.0223019311226218,0.9999985003814804,-9.672757618844896e-05,0.0017291265325149623,9.653660138547737e-05,0.9999999892320186,0.00011052894404773348,-0.001729137205092622,-0.00011036185429744172,0.9999984989512676,0.9893043102929795,7.979965344129258e-06,0.00022479451966801002,7.979965344129258e-06,0.9893204638783956,0.0005318110641356114,0.00022479451966800915,0.0005318110641356114,1.0223039130428382,0.9787230689605237,1.5908905339356615e-05,0.00045220274815882034,1.5908905339356615e-05,0.9787552631352524,0.0010698058943839168,0.00045220274815882034,0.0010698058943839168,1.045105623978282,1.022314017703807,0.9893136383786925,0.9893010311317145,-0.006812805639041292,-0.01611781522082,-0.9998468891344475,-0.9281118148815769,0.3723014304694419,0.0003224091076730109,-0.3722392305447537,-0.9279719073888577,0.017495552021442387,1.022304076084157
23,0.0,0.0,22.300000000000033,2.3000000000000327,324999999999999.75,0.00013017344897971596,-0.0005292957502000416,-0.1743812583892302,0.1743821102536882,0.9893426589655966,-0.00010942995101675765,0.0018475480089053349,4.896933637918953e-05,0.989314380630286,0.0006721199621409237,-0.0014889262073455416,0.0003107117292078394,1.0222471355438667,0.9999986212103934,-8.059849518343709e-05,0.0016586383556713097,8.030046453094686e-05,0.9999999806209339,0.00017974973691143974,-0.001658652811086651,-0.00017961629964420925,0.9999986083034503,0.9893437684141209,-3.050275868710095e-05,0.00015204634807542902,-3.050275868710095e-05,0.9893143144692955,0.0004883587917180136,0.0001520463480754299,0.0004883587917180153,1.0222488981134337,0.9788011161483636,-6.028027685608719e-05,0.0003058404224703377,-6.028027685608719e-05,0.9787430522385793,0.000982359942129179,0.0003058404224703377,0.000982359942129179,1.0449930713065294,1.0222568360511148,0.989362444581977,0.9892877003637577,-0.004605345104801187,-0.014818523025540724,-0.9998795938370817,0.8606840576032228,-0.5091268290450621,0.0035811917252142845,0.5091185950092576,0.8605639333145327,-0.015098771275177777,1.0222490260726735
